"name_2","N_SALES_QUARTILE","N_OVER_UNDER","count"
"BLUECREST","Q4","accurate",0
"BLUECREST","Q4","over",0
"BLUECREST","Q4","under",1
"BRADBUBY GLEN","Q1","accurate",0
"BRADBUBY GLEN","Q1","over",3
"BRADBUBY GLEN","Q1","under",0
"BRADBUBY GLEN","Q2","accurate",1
"BRADBUBY GLEN","Q2","over",2
"BRADBUBY GLEN","Q2","under",0
"BRADBUBY GLEN","Q3","accurate",2
"BRADBUBY GLEN","Q3","over",0
"BRADBUBY GLEN","Q3","under",1
"BRADBUBY GLEN","Q4","accurate",0
"BRADBUBY GLEN","Q4","over",0
"BRADBUBY GLEN","Q4","under",3
"BRADBUBY TRACE","Q1","accurate",6
"BRADBUBY TRACE","Q1","over",6
"BRADBUBY TRACE","Q1","under",1
"BRADBUBY TRACE","Q2","accurate",6
"BRADBUBY TRACE","Q2","over",5
"BRADBUBY TRACE","Q2","under",1
"BRADBUBY TRACE","Q3","accurate",9
"BRADBUBY TRACE","Q3","over",0
"BRADBUBY TRACE","Q3","under",3
"BRADBUBY TRACE","Q4","accurate",8
"BRADBUBY TRACE","Q4","over",0
"BRADBUBY TRACE","Q4","under",4
"BRANDON RIDGE","Q1","accurate",5
"BRANDON RIDGE","Q1","over",5
"BRANDON RIDGE","Q1","under",1
"BRANDON RIDGE","Q2","accurate",5
"BRANDON RIDGE","Q2","over",4
"BRANDON RIDGE","Q2","under",2
"BRANDON RIDGE","Q3","accurate",11
"BRANDON RIDGE","Q3","over",0
"BRANDON RIDGE","Q3","under",1
"BRANDON RIDGE","Q4","accurate",3
"BRANDON RIDGE","Q4","over",0
"BRANDON RIDGE","Q4","under",7
"BRIAR CREEK","Q1","accurate",3
"BRIAR CREEK","Q1","over",0
"BRIAR CREEK","Q1","under",0
"BRIAR CREEK","Q2","accurate",2
"BRIAR CREEK","Q2","over",0
"BRIAR CREEK","Q2","under",0
"BRIAR CREEK","Q3","accurate",2
"BRIAR CREEK","Q3","over",0
"BRIAR CREEK","Q3","under",0
"BRIAR CREEK","Q4","accurate",2
"BRIAR CREEK","Q4","over",0
"BRIAR CREEK","Q4","under",1
"BRIER VILLAGE","Q1","accurate",5
"BRIER VILLAGE","Q1","over",4
"BRIER VILLAGE","Q1","under",1
"BRIER VILLAGE","Q2","accurate",6
"BRIER VILLAGE","Q2","over",2
"BRIER VILLAGE","Q2","under",2
"BRIER VILLAGE","Q3","accurate",8
"BRIER VILLAGE","Q3","over",0
"BRIER VILLAGE","Q3","under",2
"BRIER VILLAGE","Q4","accurate",5
"BRIER VILLAGE","Q4","over",0
"BRIER VILLAGE","Q4","under",5
"BRIGHT LEAF AT PARK P1","Q1","accurate",6
"BRIGHT LEAF AT PARK P1","Q1","over",4
"BRIGHT LEAF AT PARK P1","Q1","under",0
"BRIGHT LEAF AT PARK P1","Q2","accurate",5
"BRIGHT LEAF AT PARK P1","Q2","over",3
"BRIGHT LEAF AT PARK P1","Q2","under",1
"BRIGHT LEAF AT PARK P1","Q3","accurate",7
"BRIGHT LEAF AT PARK P1","Q3","over",0
"BRIGHT LEAF AT PARK P1","Q3","under",2
"BRIGHT LEAF AT PARK P1","Q4","accurate",4
"BRIGHT LEAF AT PARK P1","Q4","over",0
"BRIGHT LEAF AT PARK P1","Q4","under",6
"BRIGHT LEAF AT PARK P1B&2","Q1","accurate",11
"BRIGHT LEAF AT PARK P1B&2","Q1","over",2
"BRIGHT LEAF AT PARK P1B&2","Q1","under",0
"BRIGHT LEAF AT PARK P1B&2","Q2","accurate",10
"BRIGHT LEAF AT PARK P1B&2","Q2","over",1
"BRIGHT LEAF AT PARK P1B&2","Q2","under",1
"BRIGHT LEAF AT PARK P1B&2","Q3","accurate",9
"BRIGHT LEAF AT PARK P1B&2","Q3","over",1
"BRIGHT LEAF AT PARK P1B&2","Q3","under",2
"BRIGHT LEAF AT PARK P1B&2","Q4","accurate",5
"BRIGHT LEAF AT PARK P1B&2","Q4","over",0
"BRIGHT LEAF AT PARK P1B&2","Q4","under",8
"BRIGHT LEAF AT PARK P2","Q1","accurate",4
"BRIGHT LEAF AT PARK P2","Q1","over",6
"BRIGHT LEAF AT PARK P2","Q1","under",0
"BRIGHT LEAF AT PARK P2","Q2","accurate",5
"BRIGHT LEAF AT PARK P2","Q2","over",2
"BRIGHT LEAF AT PARK P2","Q2","under",3
"BRIGHT LEAF AT PARK P2","Q3","accurate",9
"BRIGHT LEAF AT PARK P2","Q3","over",0
"BRIGHT LEAF AT PARK P2","Q3","under",0
"BRIGHT LEAF AT PARK P2","Q4","accurate",10
"BRIGHT LEAF AT PARK P2","Q4","over",0
"BRIGHT LEAF AT PARK P2","Q4","under",0
"BRIGHT LEAF AT PARK P3","Q1","accurate",2
"BRIGHT LEAF AT PARK P3","Q1","over",2
"BRIGHT LEAF AT PARK P3","Q1","under",0
"BRIGHT LEAF AT PARK P3","Q2","accurate",1
"BRIGHT LEAF AT PARK P3","Q2","over",3
"BRIGHT LEAF AT PARK P3","Q2","under",0
"BRIGHT LEAF AT PARK P3","Q3","accurate",4
"BRIGHT LEAF AT PARK P3","Q3","over",0
"BRIGHT LEAF AT PARK P3","Q3","under",0
"BRIGHT LEAF AT PARK P3","Q4","accurate",1
"BRIGHT LEAF AT PARK P3","Q4","over",0
"BRIGHT LEAF AT PARK P3","Q4","under",3
"BRIGHT LEAF AT PARK TOWNS","Q1","accurate",3
"BRIGHT LEAF AT PARK TOWNS","Q1","over",12
"BRIGHT LEAF AT PARK TOWNS","Q1","under",0
"BRIGHT LEAF AT PARK TOWNS","Q2","accurate",11
"BRIGHT LEAF AT PARK TOWNS","Q2","over",4
"BRIGHT LEAF AT PARK TOWNS","Q2","under",0
"BRIGHT LEAF AT PARK TOWNS","Q3","accurate",13
"BRIGHT LEAF AT PARK TOWNS","Q3","over",1
"BRIGHT LEAF AT PARK TOWNS","Q3","under",0
"BRIGHT LEAF AT PARK TOWNS","Q4","accurate",10
"BRIGHT LEAF AT PARK TOWNS","Q4","over",0
"BRIGHT LEAF AT PARK TOWNS","Q4","under",5
"BRIGHT LEAF AT THE PARK","Q1","accurate",2
"BRIGHT LEAF AT THE PARK","Q1","over",6
"BRIGHT LEAF AT THE PARK","Q1","under",0
"BRIGHT LEAF AT THE PARK","Q2","accurate",6
"BRIGHT LEAF AT THE PARK","Q2","over",1
"BRIGHT LEAF AT THE PARK","Q2","under",0
"BRIGHT LEAF AT THE PARK","Q3","accurate",4
"BRIGHT LEAF AT THE PARK","Q3","over",1
"BRIGHT LEAF AT THE PARK","Q3","under",2
"BRIGHT LEAF AT THE PARK","Q4","accurate",5
"BRIGHT LEAF AT THE PARK","Q4","over",0
"BRIGHT LEAF AT THE PARK","Q4","under",3
"BRIGHTLEAF AT THE PARK","Q1","accurate",2
"BRIGHTLEAF AT THE PARK","Q1","over",4
"BRIGHTLEAF AT THE PARK","Q1","under",0
"BRIGHTLEAF AT THE PARK","Q2","accurate",5
"BRIGHTLEAF AT THE PARK","Q2","over",0
"BRIGHTLEAF AT THE PARK","Q2","under",1
"BRIGHTLEAF AT THE PARK","Q3","accurate",6
"BRIGHTLEAF AT THE PARK","Q3","over",0
"BRIGHTLEAF AT THE PARK","Q3","under",0
"BRIGHTLEAF AT THE PARK","Q4","accurate",5
"BRIGHTLEAF AT THE PARK","Q4","over",0
"BRIGHTLEAF AT THE PARK","Q4","under",1
"BRIGHTON RD.","Q1","accurate",2
"BRIGHTON RD.","Q1","over",1
"BRIGHTON RD.","Q1","under",0
"BRIGHTON RD.","Q2","accurate",3
"BRIGHTON RD.","Q2","over",0
"BRIGHTON RD.","Q2","under",0
"BRIGHTON RD.","Q3","accurate",2
"BRIGHTON RD.","Q3","over",1
"BRIGHTON RD.","Q3","under",0
"BRIGHTON RD.","Q4","accurate",1
"BRIGHTON RD.","Q4","over",1
"BRIGHTON RD.","Q4","under",1
"BRIGHTON STATION","Q1","accurate",4
"BRIGHTON STATION","Q1","over",7
"BRIGHTON STATION","Q1","under",0
"BRIGHTON STATION","Q2","accurate",0
"BRIGHTON STATION","Q2","over",8
"BRIGHTON STATION","Q2","under",2
"BRIGHTON STATION","Q3","accurate",4
"BRIGHTON STATION","Q3","over",1
"BRIGHTON STATION","Q3","under",5
"BRIGHTON STATION","Q4","accurate",8
"BRIGHTON STATION","Q4","over",0
"BRIGHTON STATION","Q4","under",3
"BRIGHTWOOD TRIALS","Q1","accurate",16
"BRIGHTWOOD TRIALS","Q1","over",11
"BRIGHTWOOD TRIALS","Q1","under",0
"BRIGHTWOOD TRIALS","Q2","accurate",20
"BRIGHTWOOD TRIALS","Q2","over",6
"BRIGHTWOOD TRIALS","Q2","under",1
"BRIGHTWOOD TRIALS","Q3","accurate",18
"BRIGHTWOOD TRIALS","Q3","over",2
"BRIGHTWOOD TRIALS","Q3","under",7
"BRIGHTWOOD TRIALS","Q4","accurate",18
"BRIGHTWOOD TRIALS","Q4","over",1
"BRIGHTWOOD TRIALS","Q4","under",8
"BROAD ACRES","Q1","accurate",0
"BROAD ACRES","Q1","over",7
"BROAD ACRES","Q1","under",0
"BROAD ACRES","Q2","accurate",4
"BROAD ACRES","Q2","over",3
"BROAD ACRES","Q2","under",0
"BROAD ACRES","Q3","accurate",4
"BROAD ACRES","Q3","over",0
"BROAD ACRES","Q3","under",2
"BROAD ACRES","Q4","accurate",2
"BROAD ACRES","Q4","over",0
"BROAD ACRES","Q4","under",5
"BULL CITY CONDONS","Q1","accurate",6
"BULL CITY CONDONS","Q1","over",0
"BULL CITY CONDONS","Q1","under",0
"BULL CITY CONDONS","Q2","accurate",3
"BULL CITY CONDONS","Q2","over",2
"BULL CITY CONDONS","Q2","under",1
"BULL CITY CONDONS","Q3","accurate",5
"BULL CITY CONDONS","Q3","over",0
"BULL CITY CONDONS","Q3","under",0
"BULL CITY CONDONS","Q4","accurate",1
"BULL CITY CONDONS","Q4","over",0
"BULL CITY CONDONS","Q4","under",5
"CABESMILL","Q1","accurate",1
"CABESMILL","Q1","over",2
"CABESMILL","Q1","under",0
"CABESMILL","Q2","accurate",1
"CABESMILL","Q2","over",0
"CABESMILL","Q2","under",1
"CABESMILL","Q3","accurate",1
"CABESMILL","Q3","over",0
"CABESMILL","Q3","under",1
"CABESMILL","Q4","accurate",1
"CABESMILL","Q4","over",0
"CABESMILL","Q4","under",1
"CAITHERS POINTE/LINDENOAK","Q1","accurate",1
"CAITHERS POINTE/LINDENOAK","Q1","over",5
"CAITHERS POINTE/LINDENOAK","Q1","under",1
"CAITHERS POINTE/LINDENOAK","Q2","accurate",4
"CAITHERS POINTE/LINDENOAK","Q2","over",2
"CAITHERS POINTE/LINDENOAK","Q2","under",0
"CAITHERS POINTE/LINDENOAK","Q3","accurate",5
"CAITHERS POINTE/LINDENOAK","Q3","over",0
"CAITHERS POINTE/LINDENOAK","Q3","under",1
"CAITHERS POINTE/LINDENOAK","Q4","accurate",3
"CAITHERS POINTE/LINDENOAK","Q4","over",0
"CAITHERS POINTE/LINDENOAK","Q4","under",4
"CAMBREY CROSSING BY ASHTON WOODS","Q1","accurate",13
"CAMBREY CROSSING BY ASHTON WOODS","Q1","over",0
"CAMBREY CROSSING BY ASHTON WOODS","Q1","under",2
"CAMBREY CROSSING BY ASHTON WOODS","Q2","accurate",12
"CAMBREY CROSSING BY ASHTON WOODS","Q2","over",0
"CAMBREY CROSSING BY ASHTON WOODS","Q2","under",1
"CAMBREY CROSSING BY ASHTON WOODS","Q3","accurate",11
"CAMBREY CROSSING BY ASHTON WOODS","Q3","over",0
"CAMBREY CROSSING BY ASHTON WOODS","Q3","under",2
"CAMBREY CROSSING BY ASHTON WOODS","Q4","accurate",13
"CAMBREY CROSSING BY ASHTON WOODS","Q4","over",0
"CAMBREY CROSSING BY ASHTON WOODS","Q4","under",1
"CAMDEN & AVONDALE","Q1","accurate",1
"CAMDEN & AVONDALE","Q1","over",4
"CAMDEN & AVONDALE","Q1","under",2
"CAMDEN & AVONDALE","Q2","accurate",0
"CAMDEN & AVONDALE","Q2","over",2
"CAMDEN & AVONDALE","Q2","under",5
"CAMDEN & AVONDALE","Q3","accurate",3
"CAMDEN & AVONDALE","Q3","over",3
"CAMDEN & AVONDALE","Q3","under",1
"CAMDEN & AVONDALE","Q4","accurate",3
"CAMDEN & AVONDALE","Q4","over",3
"CAMDEN & AVONDALE","Q4","under",1
"CAMERON WOODS","Q1","accurate",2
"CAMERON WOODS","Q1","over",2
"CAMERON WOODS","Q1","under",0
"CAMERON WOODS","Q2","accurate",2
"CAMERON WOODS","Q2","over",1
"CAMERON WOODS","Q2","under",0
"CAMERON WOODS","Q3","accurate",2
"CAMERON WOODS","Q3","over",1
"CAMERON WOODS","Q3","under",0
"CAMERON WOODS","Q4","accurate",2
"CAMERON WOODS","Q4","over",0
"CAMERON WOODS","Q4","under",1
"CANDLEWICK","Q1","accurate",3
"CANDLEWICK","Q1","over",19
"CANDLEWICK","Q1","under",1
"CANDLEWICK","Q2","accurate",11
"CANDLEWICK","Q2","over",6
"CANDLEWICK","Q2","under",3
"CANDLEWICK","Q3","accurate",12
"CANDLEWICK","Q3","over",3
"CANDLEWICK","Q3","under",7
"CANDLEWICK","Q4","accurate",11
"CANDLEWICK","Q4","over",2
"CANDLEWICK","Q4","under",8
"CANTERBURY","Q1","accurate",1
"CANTERBURY","Q1","over",3
"CANTERBURY","Q1","under",1
"CANTERBURY","Q2","accurate",2
"CANTERBURY","Q2","over",0
"CANTERBURY","Q2","under",3
"CANTERBURY","Q3","accurate",4
"CANTERBURY","Q3","over",0
"CANTERBURY","Q3","under",0
"CANTERBURY","Q4","accurate",3
"CANTERBURY","Q4","over",0
"CANTERBURY","Q4","under",2
"CARDINAL LK TOWNHOMES","Q1","accurate",2
"CARDINAL LK TOWNHOMES","Q1","over",0
"CARDINAL LK TOWNHOMES","Q1","under",0
"CARDINAL LK TOWNHOMES","Q2","accurate",2
"CARDINAL LK TOWNHOMES","Q2","over",0
"CARDINAL LK TOWNHOMES","Q2","under",0
"CARDINAL LK TOWNHOMES","Q3","accurate",1
"CARDINAL LK TOWNHOMES","Q3","over",0
"CARDINAL LK TOWNHOMES","Q3","under",0
"CARDINAL LK TOWNHOMES","Q4","accurate",2
"CARDINAL LK TOWNHOMES","Q4","over",0
"CARDINAL LK TOWNHOMES","Q4","under",0
"CARILLAN FOREST","Q1","accurate",3
"CARILLAN FOREST","Q1","over",4
"CARILLAN FOREST","Q1","under",0
"CARILLAN FOREST","Q2","accurate",7
"CARILLAN FOREST","Q2","over",0
"CARILLAN FOREST","Q2","under",0
"CARILLAN FOREST","Q3","accurate",5
"CARILLAN FOREST","Q3","over",1
"CARILLAN FOREST","Q3","under",0
"CARILLAN FOREST","Q4","accurate",6
"CARILLAN FOREST","Q4","over",0
"CARILLAN FOREST","Q4","under",1
"CARLTON CROSSING","Q1","accurate",6
"CARLTON CROSSING","Q1","over",16
"CARLTON CROSSING","Q1","under",1
"CARLTON CROSSING","Q2","accurate",12
"CARLTON CROSSING","Q2","over",9
"CARLTON CROSSING","Q2","under",2
"CARLTON CROSSING","Q3","accurate",5
"CARLTON CROSSING","Q3","over",2
"CARLTON CROSSING","Q3","under",15
"CARLTON CROSSING","Q4","accurate",3
"CARLTON CROSSING","Q4","over",5
"CARLTON CROSSING","Q4","under",15
"CARPENTER WOODS","Q1","accurate",4
"CARPENTER WOODS","Q1","over",1
"CARPENTER WOODS","Q1","under",0
"CARPENTER WOODS","Q2","accurate",2
"CARPENTER WOODS","Q2","over",1
"CARPENTER WOODS","Q2","under",1
"CARPENTER WOODS","Q3","accurate",2
"CARPENTER WOODS","Q3","over",1
"CARPENTER WOODS","Q3","under",1
"CARPENTER WOODS","Q4","accurate",5
"CARPENTER WOODS","Q4","over",0
"CARPENTER WOODS","Q4","under",0
"CARRIAGE HILL","Q1","accurate",2
"CARRIAGE HILL","Q1","over",0
"CARRIAGE HILL","Q1","under",0
"CARRIAGE HILL","Q2","accurate",1
"CARRIAGE HILL","Q2","over",0
"CARRIAGE HILL","Q2","under",0
"CARRIAGE HILL","Q3","accurate",1
"CARRIAGE HILL","Q3","over",0
"CARRIAGE HILL","Q3","under",0
"CARRIAGE HILL","Q4","accurate",1
"CARRIAGE HILL","Q4","over",0
"CARRIAGE HILL","Q4","under",0
"CATHY RD","Q1","accurate",1
"CATHY RD","Q1","over",1
"CATHY RD","Q1","under",0
"CATHY RD","Q2","accurate",2
"CATHY RD","Q2","over",0
"CATHY RD","Q2","under",0
"CATHY RD","Q3","accurate",1
"CATHY RD","Q3","over",0
"CATHY RD","Q3","under",0
"CATHY RD","Q4","accurate",0
"CATHY RD","Q4","over",0
"CATHY RD","Q4","under",2
"CEDARS COTTAGES","Q1","accurate",1
"CEDARS COTTAGES","Q1","over",2
"CEDARS COTTAGES","Q1","under",0
"CEDARS COTTAGES","Q2","accurate",2
"CEDARS COTTAGES","Q2","over",1
"CEDARS COTTAGES","Q2","under",0
"CEDARS COTTAGES","Q3","accurate",1
"CEDARS COTTAGES","Q3","over",0
"CEDARS COTTAGES","Q3","under",2
"CEDARS COTTAGES","Q4","accurate",0
"CEDARS COTTAGES","Q4","over",0
"CEDARS COTTAGES","Q4","under",3
"CEDARS VERANDA-A","Q1","accurate",2
"CEDARS VERANDA-A","Q1","over",4
"CEDARS VERANDA-A","Q1","under",0
"CEDARS VERANDA-A","Q2","accurate",6
"CEDARS VERANDA-A","Q2","over",0
"CEDARS VERANDA-A","Q2","under",0
"CEDARS VERANDA-A","Q3","accurate",3
"CEDARS VERANDA-A","Q3","over",0
"CEDARS VERANDA-A","Q3","under",2
"CEDARS VERANDA-A","Q4","accurate",2
"CEDARS VERANDA-A","Q4","over",0
"CEDARS VERANDA-A","Q4","under",4
"CEDARS VERANDA-B","Q1","accurate",0
"CEDARS VERANDA-B","Q1","over",2
"CEDARS VERANDA-B","Q1","under",0
"CEDARS VERANDA-B","Q2","accurate",1
"CEDARS VERANDA-B","Q2","over",0
"CEDARS VERANDA-B","Q2","under",0
"CEDARS VERANDA-B","Q3","accurate",1
"CEDARS VERANDA-B","Q3","over",0
"CEDARS VERANDA-B","Q3","under",0
"CEDARS VERANDA-B","Q4","accurate",0
"CEDARS VERANDA-B","Q4","over",0
"CEDARS VERANDA-B","Q4","under",1
"CEDARS VILLA A","Q1","accurate",0
"CEDARS VILLA A","Q1","over",10
"CEDARS VILLA A","Q1","under",0
"CEDARS VILLA A","Q2","accurate",6
"CEDARS VILLA A","Q2","over",3
"CEDARS VILLA A","Q2","under",1
"CEDARS VILLA A","Q3","accurate",3
"CEDARS VILLA A","Q3","over",1
"CEDARS VILLA A","Q3","under",5
"CEDARS VILLA A","Q4","accurate",1
"CEDARS VILLA A","Q4","over",0
"CEDARS VILLA A","Q4","under",9
"CEDARS VILLA D","Q1","accurate",0
"CEDARS VILLA D","Q1","over",11
"CEDARS VILLA D","Q1","under",0
"CEDARS VILLA D","Q2","accurate",4
"CEDARS VILLA D","Q2","over",6
"CEDARS VILLA D","Q2","under",0
"CEDARS VILLA D","Q3","accurate",6
"CEDARS VILLA D","Q3","over",1
"CEDARS VILLA D","Q3","under",3
"CEDARS VILLA D","Q4","accurate",0
"CEDARS VILLA D","Q4","over",0
"CEDARS VILLA D","Q4","under",10
"CEDARWOOD VILLAS","Q1","accurate",2
"CEDARWOOD VILLAS","Q1","over",1
"CEDARWOOD VILLAS","Q1","under",0
"CEDARWOOD VILLAS","Q2","accurate",1
"CEDARWOOD VILLAS","Q2","over",0
"CEDARWOOD VILLAS","Q2","under",1
"CEDARWOOD VILLAS","Q3","accurate",2
"CEDARWOOD VILLAS","Q3","over",0
"CEDARWOOD VILLAS","Q3","under",0
"CEDARWOOD VILLAS","Q4","accurate",2
"CEDARWOOD VILLAS","Q4","over",0
"CEDARWOOD VILLAS","Q4","under",0
"CHADS FORD","Q1","accurate",3
"CHADS FORD","Q1","over",0
"CHADS FORD","Q1","under",0
"CHADS FORD","Q2","accurate",3
"CHADS FORD","Q2","over",0
"CHADS FORD","Q2","under",0
"CHADS FORD","Q3","accurate",2
"CHADS FORD","Q3","over",0
"CHADS FORD","Q3","under",0
"CHADS FORD","Q4","accurate",2
"CHADS FORD","Q4","over",0
"CHADS FORD","Q4","under",1
"CHADSFORD","Q1","accurate",0
"CHADSFORD","Q1","over",2
"CHADSFORD","Q1","under",0
"CHADSFORD","Q2","accurate",2
"CHADSFORD","Q2","over",0
"CHADSFORD","Q2","under",0
"CHADSFORD","Q3","accurate",1
"CHADSFORD","Q3","over",0
"CHADSFORD","Q3","under",1
"CHADSFORD","Q4","accurate",0
"CHADSFORD","Q4","over",1
"CHADSFORD","Q4","under",1
"CHAMBERLYNNE","Q1","accurate",6
"CHAMBERLYNNE","Q1","over",1
"CHAMBERLYNNE","Q1","under",0
"CHAMBERLYNNE","Q2","accurate",5
"CHAMBERLYNNE","Q2","over",1
"CHAMBERLYNNE","Q2","under",0
"CHAMBERLYNNE","Q3","accurate",4
"CHAMBERLYNNE","Q3","over",1
"CHAMBERLYNNE","Q3","under",1
"CHAMBERLYNNE","Q4","accurate",5
"CHAMBERLYNNE","Q4","over",0
"CHAMBERLYNNE","Q4","under",1
"CHAMPIONS POINTE","Q1","accurate",2
"CHAMPIONS POINTE","Q1","over",1
"CHAMPIONS POINTE","Q1","under",0
"CHAMPIONS POINTE","Q2","accurate",3
"CHAMPIONS POINTE","Q2","over",0
"CHAMPIONS POINTE","Q2","under",0
"CHAMPIONS POINTE","Q3","accurate",2
"CHAMPIONS POINTE","Q3","over",1
"CHAMPIONS POINTE","Q3","under",0
"CHAMPIONS POINTE","Q4","accurate",1
"CHAMPIONS POINTE","Q4","over",0
"CHAMPIONS POINTE","Q4","under",2
"CHANCELLOR'S RIDGE TOWNHO","Q1","accurate",8
"CHANCELLOR'S RIDGE TOWNHO","Q1","over",9
"CHANCELLOR'S RIDGE TOWNHO","Q1","under",1
"CHANCELLOR'S RIDGE TOWNHO","Q2","accurate",10
"CHANCELLOR'S RIDGE TOWNHO","Q2","over",3
"CHANCELLOR'S RIDGE TOWNHO","Q2","under",4
"CHANCELLOR'S RIDGE TOWNHO","Q3","accurate",13
"CHANCELLOR'S RIDGE TOWNHO","Q3","over",1
"CHANCELLOR'S RIDGE TOWNHO","Q3","under",3
"CHANCELLOR'S RIDGE TOWNHO","Q4","accurate",9
"CHANCELLOR'S RIDGE TOWNHO","Q4","over",3
"CHANCELLOR'S RIDGE TOWNHO","Q4","under",5
"CHANCELLORS RIDGE TWNHMS","Q1","accurate",2
"CHANCELLORS RIDGE TWNHMS","Q1","over",3
"CHANCELLORS RIDGE TWNHMS","Q1","under",0
"CHANCELLORS RIDGE TWNHMS","Q2","accurate",3
"CHANCELLORS RIDGE TWNHMS","Q2","over",1
"CHANCELLORS RIDGE TWNHMS","Q2","under",0
"CHANCELLORS RIDGE TWNHMS","Q3","accurate",4
"CHANCELLORS RIDGE TWNHMS","Q3","over",0
"CHANCELLORS RIDGE TWNHMS","Q3","under",0
"CHANCELLORS RIDGE TWNHMS","Q4","accurate",3
"CHANCELLORS RIDGE TWNHMS","Q4","over",0
"CHANCELLORS RIDGE TWNHMS","Q4","under",1
"CHAPEL HILL RD","Q1","accurate",5
"CHAPEL HILL RD","Q1","over",23
"CHAPEL HILL RD","Q1","under",1
"CHAPEL HILL RD","Q2","accurate",6
"CHAPEL HILL RD","Q2","over",9
"CHAPEL HILL RD","Q2","under",14
"CHAPEL HILL RD","Q3","accurate",8
"CHAPEL HILL RD","Q3","over",6
"CHAPEL HILL RD","Q3","under",15
"CHAPEL HILL RD","Q4","accurate",14
"CHAPEL HILL RD","Q4","over",6
"CHAPEL HILL RD","Q4","under",8
"CHAPEL RUN","Q1","accurate",1
"CHAPEL RUN","Q1","over",3
"CHAPEL RUN","Q1","under",0
"CHAPEL RUN","Q2","accurate",4
"CHAPEL RUN","Q2","over",0
"CHAPEL RUN","Q2","under",0
"CHAPEL RUN","Q3","accurate",3
"CHAPEL RUN","Q3","over",0
"CHAPEL RUN","Q3","under",1
"CHAPEL RUN","Q4","accurate",3
"CHAPEL RUN","Q4","over",0
"CHAPEL RUN","Q4","under",1
"CHAPEL RUN TOWNHOMES","Q1","accurate",4
"CHAPEL RUN TOWNHOMES","Q1","over",0
"CHAPEL RUN TOWNHOMES","Q1","under",0
"CHAPEL RUN TOWNHOMES","Q2","accurate",3
"CHAPEL RUN TOWNHOMES","Q2","over",0
"CHAPEL RUN TOWNHOMES","Q2","under",0
"CHAPEL RUN TOWNHOMES","Q3","accurate",3
"CHAPEL RUN TOWNHOMES","Q3","over",0
"CHAPEL RUN TOWNHOMES","Q3","under",0
"CHAPEL RUN TOWNHOMES","Q4","accurate",1
"CHAPEL RUN TOWNHOMES","Q4","over",1
"CHAPEL RUN TOWNHOMES","Q4","under",1
"CHARLES SQUARE TOWNHOMES","Q1","accurate",3
"CHARLES SQUARE TOWNHOMES","Q1","over",1
"CHARLES SQUARE TOWNHOMES","Q1","under",0
"CHARLES SQUARE TOWNHOMES","Q2","accurate",4
"CHARLES SQUARE TOWNHOMES","Q2","over",0
"CHARLES SQUARE TOWNHOMES","Q2","under",0
"CHARLES SQUARE TOWNHOMES","Q3","accurate",2
"CHARLES SQUARE TOWNHOMES","Q3","over",2
"CHARLES SQUARE TOWNHOMES","Q3","under",0
"CHARLES SQUARE TOWNHOMES","Q4","accurate",4
"CHARLES SQUARE TOWNHOMES","Q4","over",0
"CHARLES SQUARE TOWNHOMES","Q4","under",0
"CHATFIELD COURT","Q1","accurate",2
"CHATFIELD COURT","Q1","over",1
"CHATFIELD COURT","Q1","under",0
"CHATFIELD COURT","Q2","accurate",2
"CHATFIELD COURT","Q2","over",0
"CHATFIELD COURT","Q2","under",0
"CHATFIELD COURT","Q3","accurate",3
"CHATFIELD COURT","Q3","over",0
"CHATFIELD COURT","Q3","under",0
"CHATFIELD COURT","Q4","accurate",1
"CHATFIELD COURT","Q4","over",0
"CHATFIELD COURT","Q4","under",1
"CHEEK AND CATALPA","Q1","accurate",0
"CHEEK AND CATALPA","Q1","over",4
"CHEEK AND CATALPA","Q1","under",0
"CHEEK AND CATALPA","Q2","accurate",2
"CHEEK AND CATALPA","Q2","over",1
"CHEEK AND CATALPA","Q2","under",1
"CHEEK AND CATALPA","Q3","accurate",4
"CHEEK AND CATALPA","Q3","over",0
"CHEEK AND CATALPA","Q3","under",0
"CHEEK AND CATALPA","Q4","accurate",2
"CHEEK AND CATALPA","Q4","over",0
"CHEEK AND CATALPA","Q4","under",2
"CHEEK AND ROBINHOOD","Q1","accurate",2
"CHEEK AND ROBINHOOD","Q1","over",9
"CHEEK AND ROBINHOOD","Q1","under",1
"CHEEK AND ROBINHOOD","Q2","accurate",5
"CHEEK AND ROBINHOOD","Q2","over",4
"CHEEK AND ROBINHOOD","Q2","under",1
"CHEEK AND ROBINHOOD","Q3","accurate",4
"CHEEK AND ROBINHOOD","Q3","over",1
"CHEEK AND ROBINHOOD","Q3","under",6
"CHEEK AND ROBINHOOD","Q4","accurate",4
"CHEEK AND ROBINHOOD","Q4","over",1
"CHEEK AND ROBINHOOD","Q4","under",6
"CHOWNINGS PLACE TOWNHOMES","Q1","accurate",0
"CHOWNINGS PLACE TOWNHOMES","Q1","over",2
"CHOWNINGS PLACE TOWNHOMES","Q1","under",0
"CHOWNINGS PLACE TOWNHOMES","Q2","accurate",1
"CHOWNINGS PLACE TOWNHOMES","Q2","over",1
"CHOWNINGS PLACE TOWNHOMES","Q2","under",0
"CHOWNINGS PLACE TOWNHOMES","Q3","accurate",1
"CHOWNINGS PLACE TOWNHOMES","Q3","over",0
"CHOWNINGS PLACE TOWNHOMES","Q3","under",0
